Id,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status
1432,2025-05-02 21:23:56,0.0389,5397.03,5209.99,Boleto,Em Analise
1433,2025-05-11 16:16:11,0.1241,1286.97,1160.25,Boleto,Em Analise
1434,2025-04-10 21:45:46,0.0627,155.4,188.56,PIX,Confirmado
1435,2025-02-27 02:26:45,0.0263,3958.2,3877.0,Debito,Em Analise
1436,2025-03-25 11:22:10,0.0525,3049.99,2922.86,Debito,Confirmado
1437,2025-03-21 11:27:51,0.0369,1715.96,1675.54,Boleto,Confirmado
1438,2025-05-02 16:51:18,0.0343,349.8,360.7,Boleto,Confirmado
1439,2025-05-16 04:53:57,0.0424,107.8,126.13,Boleto,Confirmado
1440,2025-05-02 02:03:08,0.0271,129.86,149.24,Boleto,Confirmado
1441,2025-03-26 05:27:24,0.1002,1072.0,997.58,Credito,Processando
1442,2025-03-05 23:20:30,0.087,49.9,78.55,Credito,Em Analise
1443,2025-03-21 22:35:00,0.0973,9149.97,8292.67,Debito,Cancelado
1444,2025-03-11 10:57:41,0.0516,2742.13,2633.63,Boleto,Cancelado
1445,2025-04-05 20:35:21,0.1155,331.98,336.54,Debito,Cancelado
1446,2025-04-20 18:07:45,0.0194,1898.0,1894.17,Boleto,Cancelado
1447,2025-03-10 16:26:29,0.0857,499.64,499.72,Boleto,Processando
1448,2025-02-22 07:34:49,0.0413,5397.03,5197.03,Credito,Cancelado
1449,2025-02-27 01:59:07,0.0791,428.99,417.96,Boleto,Em Analise
1450,2025-04-15 23:22:50,0.0485,129.86,146.46,Credito,Confirmado
1451,2025-03-25 23:53:46,0.1186,6099.98,5419.42,Boleto,Processando
1452,2025-05-02 07:30:54,0.1337,4316.0,3761.85,Boleto,Confirmado
1453,2025-05-13 08:51:54,0.1114,4316.0,3858.1,PIX,Cancelado
1454,2025-04-01 03:33:36,0.0263,3958.2,3877.0,Credito,Processando
1455,2025-03-08 17:36:13,0.0412,9208.0,8861.62,Credito,Processando
1456,2025-02-22 22:31:32,0.1379,2847.0,2477.3,PIX,Em Analise
1457,2025-03-05 00:32:57,0.0656,199.6,209.41,Boleto,Cancelado
1458,2025-03-15 10:32:52,0.1412,35.8,63.74,Credito,Confirmado
1459,2025-05-12 05:10:39,0.0589,3958.2,3767.96,Debito,Processando
1460,2025-04-01 21:16:24,0.1428,3958.2,3425.96,PIX,Cancelado
1461,2025-02-27 18:37:26,0.1389,161.7,172.23,Boleto,Processando
1462,2025-03-21 06:15:48,0.0991,5484.26,4973.76,Debito,Confirmado
1463,2025-03-28 00:03:18,0.0013,3049.99,3068.93,Credito,Processando
1464,2025-05-05 00:58:57,0.0601,8226.39,7774.88,Boleto,Cancelado
1465,2025-04-16 00:09:02,0.1367,10968.52,9492.02,Boleto,Cancelado
1466,2025-03-13 16:52:04,0.1328,207.2,222.58,Credito,Cancelado
1467,2025-03-28 09:58:48,0.0281,3796.0,3722.32,PIX,Confirmado
1468,2025-04-21 09:07:29,0.0599,1286.97,1232.78,PIX,Em Analise
1469,2025-03-05 05:31:12,0.1253,497.97,478.47,Debito,Cancelado
1470,2025-03-15 12:01:24,0.0867,1072.0,1021.96,Debito,Processando
1471,2025-04-12 00:02:25,0.1271,1796.0,1590.63,Credito,Cancelado
1472,2025-02-20 07:27:24,0.124,49.9,86.61,Credito,Cancelado
1473,2025-02-24 05:56:58,0.1361,519.44,491.64,Boleto,Em Analise
1474,2025-04-10 18:42:37,0.0176,3596.0,3565.7,Debito,Processando
1475,2025-04-16 23:12:04,0.0218,9208.0,9050.17,Debito,Confirmado
1476,2025-03-23 06:25:00,0.0124,857.98,870.24,Boleto,Em Analise
1477,2025-03-17 10:13:20,0.1403,5397.03,4682.73,Credito,Confirmado
1478,2025-04-18 00:54:21,0.0713,1799.01,1693.64,Debito,Confirmado
1479,2025-04-07 09:51:03,0.0096,51.8,84.29,Credito,Confirmado
1480,2025-03-05 16:09:10,0.0482,7916.4,7557.73,Boleto,Em Analise
1481,2025-03-27 01:27:17,0.0527,51.8,71.97,PIX,Cancelado
1482,2025-04-29 15:09:29,0.1214,497.97,460.42,Debito,Cancelado
1483,2025-03-25 23:31:23,0.1103,215.6,234.72,Credito,Processando
1484,2025-04-23 11:59:30,0.1034,12199.96,10971.47,Debito,Processando
1485,2025-03-04 21:42:04,0.0033,1286.97,1325.62,Debito,Cancelado
1486,2025-05-14 14:21:06,0.1366,497.97,472.85,Debito,Confirmado
1487,2025-05-05 04:10:15,0.0323,449.0,457.4,Debito,Processando
1488,2025-04-18 15:23:43,0.0944,2847.0,2611.23,Credito,Confirmado
1489,2025-03-27 10:34:14,0.0093,124.91,146.65,Credito,Processando
1490,2025-04-28 19:58:51,0.0122,699.6,733.96,Credito,Cancelado
1491,2025-04-01 19:18:15,0.0014,99.8,142.56,Boleto,Em Analise
1492,2025-04-16 01:48:42,0.0849,155.4,185.11,Debito,Em Analise
1493,2025-03-16 07:47:24,0.0944,5484.26,4999.54,Boleto,Processando
1494,2025-04-28 23:50:58,0.0076,17.9,50.75,Debito,Em Analise
1495,2025-04-04 00:50:23,0.0436,499.64,500.76,Boleto,Cancelado
1496,2025-03-09 18:28:14,0.1277,2144.0,1913.11,Debito,Em Analise
1497,2025-04-21 13:43:00,0.0152,349.8,377.47,Boleto,Cancelado
1498,2025-04-21 01:55:44,0.0325,124.91,143.75,Credito,Confirmado
1499,2025-05-05 12:36:18,0.0637,1079.0,1043.26,Credito,Confirmado
1500,2025-03-02 01:59:22,0.1263,389.58,363.28,PIX,Cancelado
1501,2025-03-05 13:52:04,0.0382,7916.4,7656.89,Credito,Processando
1502,2025-05-11 21:42:39,0.1496,449.0,404.73,PIX,Confirmado
1503,2025-03-24 23:54:25,0.0533,5397.03,5132.27,Debito,Cancelado
1504,2025-04-17 15:41:12,0.058,207.2,218.08,Credito,Confirmado
1505,2025-03-29 09:31:45,0.0183,149.7,179.95,Debito,Cancelado
1506,2025-04-11 09:09:05,0.102,374.73,379.41,Debito,Processando
1507,2025-02-23 00:56:31,0.0365,3598.02,3509.59,Credito,Em Analise
1508,2025-02-22 09:54:06,0.0943,17.9,59.11,Debito,Em Analise
1509,2025-02-26 07:38:51,0.0335,1626.57,1605.07,Credito,Confirmado
1510,2025-05-07 13:43:02,0.0582,1539.8,1473.08,Credito,Cancelado
1511,2025-05-02 02:50:04,0.1285,7916.4,6922.04,Boleto,Em Analise
1512,2025-03-10 16:36:13,0.1108,4604.0,4126.87,Debito,Confirmado
1513,2025-02-27 15:47:43,0.0232,53.9,75.55,Credito,Processando
1514,2025-03-07 14:08:31,0.0912,7916.4,7237.32,Debito,Em Analise
1515,2025-03-20 07:20:20,0.0943,331.98,323.57,PIX,Cancelado
1516,2025-02-25 06:17:42,0.0136,5484.26,5432.57,PIX,Confirmado
1517,2025-03-31 19:29:57,0.0699,207.2,225.71,Boleto,Processando
1518,2025-03-08 06:05:54,0.0391,1286.97,1259.55,Boleto,Cancelado
1519,2025-02-19 12:41:42,0.0701,259.72,284.41,Credito,Cancelado
1520,2025-05-11 08:53:32,0.1166,389.58,367.05,Debito,Em Analise
1521,2025-04-03 18:55:52,0.0237,4288.0,4229.27,Debito,Cancelado
1522,2025-03-14 01:01:22,0.0185,1898.0,1905.79,Debito,Processando
1523,2025-03-08 05:21:54,0.0404,2144.0,2080.28,Boleto,Confirmado
1524,2025-05-10 06:24:53,0.1428,3079.6,2662.73,Credito,Processando
1525,2025-04-20 07:17:43,0.1122,4604.0,4110.33,Debito,Em Analise
1526,2025-04-29 18:30:37,0.0029,13812.0,13794.85,PIX,Em Analise
1527,2025-04-18 15:15:36,0.0602,1898.0,1826.64,Debito,Cancelado
1528,2025-02-24 09:34:19,0.0386,4288.0,4155.47,Debito,Processando
1529,2025-03-12 20:14:59,0.0957,5397.03,4903.43,Debito,Cancelado
1530,2025-02-26 20:21:17,0.0689,165.99,187.54,PIX,Cancelado
1531,2025-03-18 16:46:47,0.1447,129.86,133.97,Debito,Cancelado
1532,2025-04-28 06:23:11,0.0328,1072.0,1059.74,Credito,Confirmado
1533,2025-03-13 12:50:09,0.0882,99.8,113.9,PIX,Confirmado
1534,2025-04-10 11:56:43,0.105,769.9,731.96,Debito,Em Analise
1535,2025-03-06 17:27:49,0.1238,428.99,398.78,PIX,Processando
1536,2025-03-26 20:14:22,0.061,1715.96,1654.19,Boleto,Em Analise
1537,2025-05-09 18:30:52,0.103,174.9,179.79,PIX,Processando
1538,2025-05-14 20:12:35,0.0455,10968.52,10512.35,Credito,Em Analise
1539,2025-03-01 15:21:35,0.0653,524.7,533.34,Credito,Processando
1540,2025-02-25 19:03:07,0.1343,4288.0,3735.02,PIX,Confirmado
1541,2025-05-16 16:34:06,0.1425,2742.13,2384.37,Debito,Confirmado
1542,2025-03-09 23:41:54,0.1078,5397.03,4848.22,PIX,Cancelado
1543,2025-04-20 21:24:03,0.0562,5397.03,5116.62,Debito,Em Analise
1544,2025-03-09 05:08:52,0.123,2144.0,1923.19,Boleto,Cancelado
1545,2025-04-30 09:44:11,0.0039,1799.01,1814.89,PIX,Cancelado
1546,2025-02-24 04:49:26,0.0154,161.7,182.11,Boleto,Processando
1547,2025-03-27 01:54:35,0.0992,2158.0,1976.92,PIX,Processando
1548,2025-04-15 23:50:00,0.0437,249.82,271.89,Boleto,Processando
1549,2025-05-11 01:31:29,0.1427,4316.0,3743.01,PIX,Confirmado
1550,2025-02-20 07:22:01,0.0654,7196.04,6748.32,Credito,Processando
1551,2025-03-21 10:50:04,0.0644,1898.0,1808.76,PIX,Em Analise
1552,2025-03-18 11:36:06,0.1017,519.44,509.51,PIX,Processando
1553,2025-02-28 06:16:12,0.1151,71.6,106.26,Boleto,Em Analise
1554,2025-05-03 01:56:47,0.0713,428.99,431.39,PIX,Processando
1555,2025-04-24 08:19:03,0.0321,4879.71,4765.97,Credito,Processando
1556,2025-03-16 23:15:08,0.116,161.7,185.84,Credito,Confirmado
1557,2025-03-09 04:44:16,0.0481,149.7,175.49,Debito,Cancelado
1558,2025-04-28 14:18:24,0.0263,1799.01,1774.6,Boleto,Em Analise
1559,2025-04-16 17:58:02,0.0947,174.9,181.24,Debito,Cancelado
1560,2025-05-16 00:16:53,0.0136,1286.97,1302.46,PIX,Cancelado
1561,2025-04-08 04:55:05,0.1457,857.98,765.96,PIX,Em Analise
1562,2025-03-28 09:12:24,0.0949,1898.0,1760.78,Credito,Em Analise
1563,2025-03-11 08:22:01,0.1479,207.2,199.46,Credito,Processando
1564,2025-03-03 11:23:35,0.0508,1539.8,1504.48,Boleto,Em Analise
1565,2025-02-21 07:08:57,0.1457,207.2,219.91,Debito,Em Analise
1566,2025-04-22 19:54:18,0.0218,2158.0,2143.95,Debito,Processando
1567,2025-05-02 04:33:11,0.0061,2742.13,2768.3,Boleto,Processando
1568,2025-04-01 12:53:04,0.0049,7196.04,7183.68,Credito,Em Analise
1569,2025-04-28 01:05:13,0.0697,857.98,841.08,Debito,Confirmado
1570,2025-02-16 11:43:13,0.0125,2158.0,2164.02,Debito,Cancelado
1571,2025-03-07 11:35:23,0.0768,1715.96,1607.07,Credito,Processando
1572,2025-03-19 22:01:07,0.0491,1799.01,1733.58,Debito,Confirmado
1573,2025-05-15 09:57:41,0.0503,1286.97,1245.14,Credito,Confirmado
1574,2025-04-03 17:30:14,0.0953,2144.0,1962.58,Debito,Cancelado
1575,2025-04-07 05:52:35,0.0245,107.8,148.06,PIX,Confirmado
1576,2025-04-27 23:30:37,0.115,53.9,80.69,Boleto,Em Analise
1577,2025-04-05 03:52:31,0.0873,3079.6,2843.74,Boleto,Cancelado
1578,2025-04-07 23:10:19,0.1372,2847.0,2489.38,Credito,Processando
1579,2025-02-19 22:03:08,0.0547,331.98,336.72,PIX,Em Analise
1580,2025-03-17 20:04:07,0.1474,9208.0,7893.64,Boleto,Em Analise
1581,2025-03-05 14:02:18,0.0864,124.91,137.02,Credito,Processando
1582,2025-03-08 14:48:00,0.146,9208.0,7906.53,Debito,Processando
1583,2025-03-13 20:09:18,0.0041,3049.99,3080.39,Debito,Confirmado
1584,2025-05-02 22:55:28,0.1092,53.7,90.74,Boleto,Em Analise
1585,2025-03-24 02:09:08,0.1225,5937.3,5232.88,Credito,Confirmado
1586,2025-03-15 09:05:41,0.008,9149.97,9119.67,Credito,Em Analise
1587,2025-04-16 06:41:12,0.0868,389.58,398.66,Debito,Em Analise
1588,2025-04-20 22:27:51,0.1203,1898.0,1712.57,Credito,Processando
1589,2025-03-27 21:05:19,0.0842,53.7,82.17,Debito,Processando
1590,2025-03-01 00:06:08,0.0096,207.2,248.11,Boleto,Cancelado
1591,2025-04-21 21:05:42,0.104,1539.8,1412.65,Debito,Cancelado
1592,2025-04-20 08:20:35,0.0091,6506.28,6480.06,Boleto,Processando
1593,2025-05-16 18:17:22,0.1226,389.58,374.81,Boleto,Cancelado
1594,2025-03-31 22:33:54,0.0065,51.8,74.36,Debito,Processando
1595,2025-03-02 05:59:59,0.0206,2847.0,2811.25,PIX,Em Analise
1596,2025-03-19 23:09:39,0.0413,1626.57,1602.29,PIX,Em Analise
1597,2025-03-21 04:01:45,0.095,7916.4,7187.24,PIX,Em Analise
1598,2025-03-23 02:06:45,0.1465,5397.03,4649.27,Debito,Em Analise
1599,2025-03-12 19:30:23,0.0177,524.7,538.31,Debito,Cancelado
1600,2025-03-02 06:46:11,0.0214,18416.0,18054.89,Boleto,Processando
1601,2025-03-16 21:02:45,0.0553,4879.71,4652.76,PIX,Em Analise
1602,2025-02-21 16:57:16,0.1254,349.8,338.93,Debito,Processando
1603,2025-05-01 03:30:33,0.0701,165.99,197.25,Credito,Cancelado
1604,2025-03-02 01:13:09,0.0482,6099.98,5828.86,Debito,Em Analise
1605,2025-03-20 03:06:07,0.0842,155.4,175.31,Debito,Cancelado
1606,2025-04-03 08:13:56,0.0391,3237.0,3143.42,PIX,Confirmado
1607,2025-04-19 22:32:31,0.0602,449.0,454.96,PIX,Em Analise
1608,2025-03-21 10:58:09,0.0499,49.9,70.31,Debito,Processando
1609,2025-02-18 04:10:05,0.1206,1796.0,1612.39,Debito,Cancelado
1610,2025-04-18 00:32:59,0.1386,3079.6,2695.67,Credito,Em Analise
1611,2025-02-22 16:12:04,0.1139,4879.71,4366.81,PIX,Cancelado
1612,2025-05-10 17:06:33,0.0659,107.8,143.6,Credito,Em Analise
1613,2025-03-16 00:09:24,0.0757,99.8,115.15,PIX,Em Analise
1614,2025-02-28 23:05:09,0.0188,103.6,124.55,Credito,Cancelado
1615,2025-04-02 16:41:21,0.112,699.6,664.14,Debito,Confirmado
1616,2025-04-10 20:59:59,0.0895,51.8,90.06,PIX,Cancelado
1617,2025-03-25 01:15:48,0.1354,3598.02,3153.75,PIX,Processando
1618,2025-03-17 14:01:28,0.0301,199.6,226.58,Credito,Em Analise
1619,2025-03-08 05:54:19,0.114,9149.97,8139.86,Boleto,Cancelado
1620,2025-04-03 06:15:04,0.1027,35.8,55.02,PIX,Em Analise
1621,2025-05-02 08:50:25,0.0399,17.9,40.09,Boleto,Cancelado
1622,2025-05-11 12:27:55,0.1001,9149.97,8256.96,Boleto,Cancelado
1623,2025-03-09 06:26:42,0.1387,5397.03,4671.36,Credito,Em Analise
1624,2025-04-03 05:47:36,0.1378,215.6,218.88,PIX,Em Analise
1625,2025-04-18 09:55:02,0.1079,107.8,129.16,Debito,Confirmado
1626,2025-04-28 18:55:33,0.0072,2742.13,2755.38,Boleto,Processando
1627,2025-04-28 00:28:12,0.1308,2847.0,2497.51,Debito,Em Analise
1628,2025-03-18 00:13:32,0.0987,428.99,429.55,Debito,Processando
1629,2025-04-28 21:02:35,0.0466,699.6,689.9,Credito,Cancelado
1630,2025-03-06 13:36:46,0.0281,3079.6,3035.96,PIX,Em Analise
1631,2025-04-09 04:01:55,0.0174,103.6,134.79,Boleto,Cancelado
1632,2025-03-19 23:27:23,0.0075,1626.57,1657.27,Credito,Em Analise
1633,2025-03-21 11:52:33,0.1131,1796.0,1635.77,Debito,Confirmado
1634,2025-02-20 18:55:39,0.0354,103.6,132.92,PIX,Confirmado
1635,2025-04-22 23:24:34,0.0036,524.7,555.8,Boleto,Cancelado
1636,2025-02-22 01:55:08,0.0596,165.99,189.09,Credito,Confirmado
1637,2025-04-19 13:13:11,0.0724,9208.0,8574.33,Debito,Processando
1638,2025-04-07 18:10:09,0.0254,524.7,554.27,Debito,Confirmado
1639,2025-04-18 10:31:56,0.0066,51.8,94.36,Boleto,Processando
1640,2025-03-31 01:01:03,0.0284,53.7,95.07,Boleto,Confirmado
1641,2025-03-24 09:28:56,0.1019,519.44,489.41,Boleto,Confirmado
1642,2025-04-23 05:03:20,0.0123,4288.0,4268.25,Debito,Processando
1643,2025-04-11 19:45:31,0.0833,71.6,88.54,Boleto,Cancelado
1644,2025-04-16 06:31:20,0.022,1079.0,1088.25,Debito,Cancelado
1645,2025-03-09 23:11:42,0.0294,1626.57,1611.74,PIX,Confirmado
1646,2025-04-29 10:33:17,0.059,2158.0,2073.58,Credito,Confirmado
1647,2025-03-17 17:24:51,0.0151,12199.96,12038.64,Debito,Cancelado
1648,2025-02-23 12:16:07,0.026,1715.96,1714.25,Boleto,Processando
1649,2025-05-13 17:01:11,0.0523,1539.8,1492.26,PIX,Confirmado
1650,2025-03-23 20:39:01,0.0495,13812.0,13161.3,Credito,Confirmado
1651,2025-03-31 06:58:28,0.1124,215.6,224.36,Credito,Processando
1652,2025-03-24 01:53:22,0.0112,259.72,279.71,Credito,Cancelado
1653,2025-03-10 16:34:37,0.1291,5484.26,4799.14,PIX,Cancelado
1654,2025-04-21 12:26:22,0.1224,2309.7,2049.89,PIX,Em Analise
1655,2025-03-08 05:15:26,0.1149,53.7,80.52,PIX,Em Analise
1656,2025-04-24 12:08:17,0.0464,6506.28,6237.38,Debito,Processando
1657,2025-03-27 05:39:52,0.1234,1796.0,1617.27,Credito,Confirmado
1658,2025-04-06 08:15:51,0.0274,1539.8,1530.6,Boleto,Em Analise
1659,2025-02-24 19:00:21,0.0187,17.9,40.47,Debito,Confirmado
1660,2025-04-26 18:39:26,0.0067,2309.7,2317.13,Boleto,Cancelado
1661,2025-04-21 22:16:33,0.1409,13812.0,11898.88,Credito,Confirmado
1662,2025-03-19 06:58:11,0.0462,428.99,432.07,Boleto,Em Analise
1663,2025-04-07 02:55:40,0.1376,12199.96,10554.24,Credito,Cancelado
1664,2025-05-03 21:42:47,0.0409,5397.03,5209.28,Credito,Processando
1665,2025-03-28 12:28:47,0.1361,3237.0,2829.43,PIX,Em Analise
1666,2025-02-22 09:54:42,0.1356,35.8,73.85,Boleto,Processando
1667,2025-03-28 15:00:09,0.1386,1796.0,1569.97,PIX,Confirmado
1668,2025-03-11 19:53:57,0.0744,769.9,745.61,Credito,Cancelado
1669,2025-03-30 11:30:55,0.1299,259.72,248.88,Debito,Processando
1670,2025-02-23 20:58:13,0.1426,1072.0,952.12,PIX,Processando
1671,2025-03-01 19:16:33,0.0487,53.7,93.98,PIX,Em Analise
1672,2025-05-15 12:34:27,0.0628,165.99,198.47,PIX,Confirmado
1673,2025-03-10 06:44:39,0.1079,3216.0,2891.89,PIX,Processando
1674,2025-03-16 00:19:41,0.0451,7916.4,7582.27,Credito,Em Analise
1675,2025-02-18 09:35:10,0.1131,1979.1,1788.25,PIX,Confirmado
1676,2025-05-10 20:08:43,0.0111,2742.13,2734.59,Boleto,Em Analise
1677,2025-03-06 11:53:33,0.0785,519.44,501.56,Boleto,Confirmado
1678,2025-03-23 05:22:02,0.0183,898.0,904.47,Boleto,Em Analise
1679,2025-03-03 11:23:20,0.044,3598.02,3472.7,Debito,Confirmado
1680,2025-04-23 01:16:02,0.0388,7196.04,6949.82,Boleto,Confirmado
1681,2025-03-03 23:44:55,0.1258,161.7,184.26,Credito,Confirmado
1682,2025-03-30 21:39:19,0.029,1347.0,1330.84,Boleto,Cancelado
1683,2025-05-07 04:43:20,0.1213,259.72,261.21,PIX,Cancelado
1684,2025-04-07 08:36:54,0.1191,1286.97,1176.59,PIX,Cancelado
1685,2025-03-18 23:47:48,0.0748,331.98,340.14,Debito,Confirmado
1686,2025-03-28 13:43:31,0.0351,53.9,94.91,PIX,Confirmado
1687,2025-05-07 03:49:50,0.034,3253.14,3175.52,Boleto,Cancelado
1688,2025-04-16 14:32:24,0.0697,13812.0,12882.29,PIX,Cancelado
1689,2025-03-10 14:27:01,0.0013,349.8,392.25,Debito,Cancelado
1690,2025-03-05 08:37:07,0.0797,103.6,128.33,PIX,Cancelado
1691,2025-03-08 14:57:18,0.1429,107.8,125.39,PIX,Cancelado
1692,2025-04-15 03:37:21,0.0232,10968.52,10756.95,PIX,Cancelado
1693,2025-05-08 01:54:01,0.086,51.8,70.25,Debito,Em Analise
1694,2025-04-20 02:04:48,0.1443,5484.26,4725.87,PIX,Processando
1695,2025-05-04 12:22:36,0.1291,17.9,58.49,PIX,Cancelado
1696,2025-03-18 15:17:18,0.1276,331.98,322.61,Boleto,Confirmado
1697,2025-04-19 22:25:31,0.1233,3796.0,3370.85,Credito,Cancelado
1698,2025-04-11 05:26:41,0.0464,5397.03,5169.51,PIX,Confirmado
1699,2025-03-28 08:50:57,0.1336,9208.0,8020.71,Debito,Cancelado
1700,2025-05-09 15:50:23,0.1412,449.0,408.5,Credito,Cancelado
1701,2025-04-07 16:09:00,0.0744,1979.1,1874.75,PIX,Em Analise
1702,2025-03-09 03:49:50,0.0532,769.9,771.84,Credito,Em Analise
1703,2025-04-03 06:55:46,0.0621,207.2,217.23,Boleto,Em Analise
1704,2025-03-21 13:02:21,0.0501,9149.97,8734.46,Credito,Cancelado
1705,2025-04-12 20:47:34,0.0319,1286.97,1268.82,Debito,Cancelado
1706,2025-05-17 03:29:10,0.0928,1898.0,1754.86,PIX,Confirmado
1707,2025-03-13 07:01:51,0.0844,4288.0,3968.99,PIX,Cancelado
1708,2025-03-27 19:06:54,0.0694,53.7,72.87,Credito,Cancelado
1709,2025-03-20 19:02:32,0.0144,389.58,426.87,Debito,Processando
1710,2025-03-11 18:37:08,0.1195,2847.0,2549.68,PIX,Confirmado
1711,2025-04-08 16:09:02,0.0262,10968.52,10714.13,Debito,Cancelado
1712,2025-04-19 02:03:26,0.0172,53.9,75.87,PIX,Processando
1713,2025-04-16 10:51:33,0.0935,2742.13,2508.64,PIX,Processando
1714,2025-04-03 13:34:30,0.0598,1539.8,1480.71,Boleto,Cancelado
1715,2025-05-02 04:16:26,0.009,207.2,238.33,Credito,Em Analise
1716,2025-04-04 17:49:37,0.0533,1715.96,1647.4,Boleto,Processando
1717,2025-05-06 01:17:04,0.1158,1715.96,1540.15,Boleto,Em Analise
1718,2025-03-05 10:45:16,0.0923,1798.0,1654.94,Debito,Processando
1719,2025-05-01 20:42:32,0.0544,499.64,495.36,Credito,Confirmado
1720,2025-04-01 18:02:24,0.0288,3079.6,3033.81,Boleto,Processando
1721,2025-04-07 14:55:15,0.0948,3596.0,3288.09,Boleto,Em Analise
1722,2025-04-01 11:29:27,0.1331,898.0,811.47,PIX,Processando
1723,2025-04-21 09:22:57,0.0969,349.8,358.8,Credito,Processando
1724,2025-05-06 03:04:55,0.1219,1715.96,1549.68,PIX,Cancelado
1725,2025-04-26 20:47:09,0.0782,524.7,526.57,Boleto,Confirmado
1726,2025-03-11 04:23:08,0.1077,3598.02,3243.5,Boleto,Em Analise
1727,2025-03-27 08:45:08,0.1344,103.6,112.58,Debito,Em Analise
1728,2025-02-24 04:12:52,0.116,10968.52,9719.07,Boleto,Cancelado
1729,2025-03-11 05:17:55,0.1365,497.97,452.9,PIX,Confirmado
1730,2025-02-23 13:20:20,0.0647,3796.0,3593.3,Boleto,Cancelado
1731,2025-03-20 15:04:07,0.1356,3596.0,3151.28,PIX,Em Analise
1732,2025-04-08 09:56:56,0.0932,1979.1,1827.64,PIX,Confirmado
1733,2025-04-30 14:30:58,0.1305,331.98,311.56,Debito,Cancelado
1734,2025-03-25 11:05:04,0.0059,3596.0,3607.77,Boleto,Processando
1735,2025-04-30 07:54:17,0.0987,3598.02,3285.8,Credito,Em Analise
1736,2025-02-28 16:31:45,0.1272,174.9,195.55,PIX,Processando
1737,2025-04-21 06:48:48,0.0261,6506.28,6359.37,PIX,Processando
1738,2025-03-06 00:20:31,0.0993,428.99,429.29,Credito,Cancelado
1739,2025-04-21 21:14:00,0.1237,3216.0,2841.08,Debito,Confirmado
1740,2025-03-10 10:38:55,0.0432,1539.8,1496.18,Boleto,Em Analise
1741,2025-04-29 05:43:19,0.0608,103.6,130.29,Credito,Cancelado
1742,2025-02-28 19:35:22,0.0854,53.7,72.01,PIX,Em Analise
1743,2025-04-07 09:01:29,0.0779,949.0,897.97,Credito,Processando
1744,2025-02-23 11:53:33,0.0059,1626.57,1649.96,Credito,Confirmado
1745,2025-03-19 06:19:04,0.0148,1626.57,1625.4,Credito,Cancelado
1746,2025-03-16 13:39:53,0.0151,53.7,75.79,PIX,Confirmado
1747,2025-03-03 11:48:35,0.0393,374.73,392.99,PIX,Em Analise
1748,2025-03-30 01:28:32,0.0369,1796.0,1752.63,PIX,Confirmado
1749,2025-04-29 07:58:33,0.1113,174.9,178.33,PIX,Confirmado
1750,2025-05-09 20:05:40,0.0859,6099.98,5598.89,Credito,Confirmado
1751,2025-02-28 17:18:57,0.1146,165.99,179.96,Credito,Cancelado
1752,2025-03-25 06:40:57,0.0105,8226.39,8162.91,Credito,Processando
1753,2025-04-10 07:22:22,0.0728,51.8,70.93,Boleto,Cancelado
1754,2025-03-17 04:18:29,0.0486,4879.71,4685.46,Boleto,Processando
1755,2025-05-03 09:20:10,0.1275,949.0,850.9,PIX,Processando
1756,2025-02-19 03:37:09,0.1062,1715.96,1556.63,Boleto,Em Analise
1757,2025-04-05 16:33:45,0.1304,519.44,474.61,Credito,Processando
1758,2025-04-07 06:55:10,0.007,6506.28,6503.64,Credito,Em Analise
1759,2025-03-22 12:47:27,0.1081,7196.04,6451.14,Boleto,Em Analise
1760,2025-03-27 08:42:56,0.081,3596.0,3327.62,Credito,Processando
1761,2025-03-20 19:18:51,0.1238,215.6,231.81,Boleto,Confirmado
1762,2025-04-14 20:37:10,0.0761,949.0,909.77,Credito,Confirmado
1763,2025-04-10 21:01:51,0.081,5397.03,4992.86,Boleto,Em Analise
1764,2025-03-18 09:24:29,0.0078,10968.52,10905.87,Boleto,Em Analise
1765,2025-02-19 21:19:46,0.1003,331.98,321.58,Debito,Cancelado
1766,2025-02-24 00:28:24,0.041,2847.0,2763.26,PIX,Processando
1767,2025-02-27 18:45:32,0.003,8226.39,8224.61,Debito,Cancelado
1768,2025-03-19 09:42:37,0.01,9208.0,9148.91,Boleto,Processando
1769,2025-04-21 22:18:07,0.1436,3598.02,3124.24,Credito,Cancelado
1770,2025-03-26 08:09:15,0.0519,4604.0,4398.04,Boleto,Processando
1771,2025-05-02 18:52:32,0.1302,1798.0,1606.8,Credito,Confirmado
1772,2025-04-08 11:46:47,0.144,899.0,792.44,Boleto,Em Analise
1773,2025-02-18 22:09:22,0.1415,17.9,48.36,Boleto,Em Analise
1774,2025-02-23 02:17:13,0.1323,349.8,336.51,Boleto,Em Analise
1775,2025-04-03 13:26:13,0.1342,51.8,87.75,PIX,Processando
1776,2025-03-27 15:41:52,0.0434,49.9,80.72,PIX,Confirmado
1777,2025-03-01 21:24:28,0.0227,5397.03,5307.51,Debito,Cancelado
1778,2025-04-17 20:47:48,0.0959,259.72,257.71,Debito,Cancelado
1779,2025-04-05 03:57:32,0.0732,3079.6,2877.07,Debito,Confirmado
1780,2025-02-24 04:44:13,0.0148,7196.04,7112.44,Debito,Confirmado
1781,2025-02-20 01:02:23,0.1016,215.6,226.69,Boleto,Cancelado
