Id,Item_ID,Product,Quantity,Price
1734,I01734,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1735,I01735,Samsung Galaxy Tab S6 Lite,2,1799.01
1736,I01736,Teclado Mecanico Fizz,1,174.9
1737,I01737,"Monitor UHD Samsung 32""",4,1626.57
1738,I01738,Fone de Ouvido Profissional AKG K92,1,428.99
1739,I01739,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1740,I01740,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1741,I01741,Película para iPhone 14Pro Anti impacto,2,51.8
1742,I01742,Película de Vidro 3D Galaxy A30s,3,17.9
1743,I01743,Smart TV 32” Philco LED Roku TV,1,949.0
1744,I01744,"Monitor UHD Samsung 32""",1,1626.57
1745,I01745,"Monitor UHD Samsung 32""",1,1626.57
1746,I01746,Película de Vidro 3D Galaxy A30s,3,17.9
1747,I01747,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1748,I01748,SSD Crucial 1TB NVMe M.2,4,449.0
1749,I01749,Teclado Mecanico Fizz,1,174.9
1750,I01750,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1751,I01751,Mouse Redragon Wireless,1,165.99
1752,I01752,Projetor EPSON Powerlite Wide Screen,3,2742.13
1753,I01753,Película para iPhone 14Pro Anti impacto,1,51.8
1754,I01754,"Monitor UHD Samsung 32""",3,1626.57
1755,I01755,Smart TV 32” Philco LED Roku TV,1,949.0
1756,I01756,Fone de Ouvido Profissional AKG K92,4,428.99
1757,I01757,Fone de ouvido Sem Fio QCY T27,4,129.86
1758,I01758,"Monitor UHD Samsung 32""",4,1626.57
1759,I01759,Samsung Galaxy Tab S6 Lite,4,1799.01
1760,I01760,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1761,I01761,Carregador Turbo Tipo-C 50w,4,53.9
1762,I01762,Smart TV 32” Philco LED Roku TV,1,949.0
1763,I01763,Samsung Galaxy Tab S6 Lite,3,1799.01
1764,I01764,Projetor EPSON Powerlite Wide Screen,4,2742.13
1765,I01765,Mouse Redragon Wireless,2,165.99
1766,I01766,Smart TV 32” Philco LED Roku TV,3,949.0
1767,I01767,Projetor EPSON Powerlite Wide Screen,3,2742.13
1768,I01768,ACER Notebook Gamer Nitro,2,4604.0
1769,I01769,Samsung Galaxy Tab S6 Lite,2,1799.01
1770,I01770,ACER Notebook Gamer Nitro,1,4604.0
1771,I01771,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1772,I01772,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1773,I01773,Película de Vidro 3D Galaxy A30s,1,17.9
1774,I01774,Teclado Mecanico Fizz,2,174.9
1775,I01775,Película para iPhone 14Pro Anti impacto,1,51.8
1776,I01776,Carregador Turbo USB-C 30W,1,49.9
1777,I01777,Samsung Galaxy Tab S6 Lite,3,1799.01
1778,I01778,Fone de ouvido Sem Fio QCY T27,2,129.86
1779,I01779,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1780,I01780,Samsung Galaxy Tab S6 Lite,4,1799.01
1781,I01781,Carregador Turbo Tipo-C 50w,4,53.9
1782,I01782,"Monitor UHD Samsung 32""",3,1626.57
1783,I01783,Carregador Turbo Tipo-C 50w,2,53.9
1784,I01784,Samsung Galaxy Tab S6 Lite,3,1799.01
1785,I01785,Projetor EPSON Powerlite Wide Screen,4,2742.13
1786,I01786,Película de Vidro 3D Galaxy A30s,4,17.9
1787,I01787,Samsung Galaxy A36,4,1979.1
1788,I01788,Teclado Mecanico Fizz,1,174.9
1789,I01789,Teclado Mecanico Fizz,4,174.9
1790,I01790,SSD Crucial 1TB NVMe M.2,2,449.0
1791,I01791,Película para iPhone 14Pro Anti impacto,1,51.8
1792,I01792,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1793,I01793,Fone de ouvido Sem Fio QCY T27,1,129.86
1794,I01794,Smart TV 32” Philco LED Roku TV,2,949.0
1795,I01795,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1796,I01796,Fone de Ouvido Profissional AKG K92,1,428.99
1797,I01797,Carregador Turbo USB-C 30W,4,49.9
1798,I01798,Projetor EPSON Powerlite Wide Screen,3,2742.13
1799,I01799,SSD Crucial 1TB NVMe M.2,4,449.0
1800,I01800,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1801,I01801,Fone de ouvido Sem Fio QCY T27,4,129.86
1802,I01802,Carregador Turbo USB-C 30W,1,49.9
1803,I01803,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1804,I01804,Samsung Galaxy A36,1,1979.1
1805,I01805,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1806,I01806,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1807,I01807,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1808,I01808,Carregador Turbo Tipo-C 50w,3,53.9
1809,I01809,Samsung Galaxy Tab S6 Lite,3,1799.01
1810,I01810,Smart TV 32” Philco LED Roku TV,3,949.0
1811,I01811,Película de Vidro 3D Galaxy A30s,3,17.9
1812,I01812,SSD Crucial 1TB NVMe M.2,1,449.0
1813,I01813,ACER Notebook Gamer Nitro,1,4604.0
1814,I01814,Carregador Turbo Tipo-C 50w,1,53.9
1815,I01815,Fone de ouvido Sem Fio QCY T27,2,129.86
1816,I01816,Samsung Galaxy A36,2,1979.1
1817,I01817,Fone de Ouvido Profissional AKG K92,2,428.99
1818,I01818,Carregador Turbo USB-C 30W,3,49.9
1819,I01819,Mouse Redragon Wireless,3,165.99
1820,I01820,Película para iPhone 14Pro Anti impacto,1,51.8
1821,I01821,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1822,I01822,Samsung Galaxy Tab S6 Lite,1,1799.01
1823,I01823,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1824,I01824,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1825,I01825,Samsung Galaxy Tab S6 Lite,3,1799.01
1826,I01826,Samsung Galaxy A36,3,1979.1
1827,I01827,Smart TV 32” Philco LED Roku TV,1,949.0
1828,I01828,Película para iPhone 14Pro Anti impacto,3,51.8
1829,I01829,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1830,I01830,Smart TV 32” Philco LED Roku TV,3,949.0
1831,I01831,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1832,I01832,Samsung Galaxy Tab S6 Lite,2,1799.01
1833,I01833,Mouse Redragon Wireless,2,165.99
1834,I01834,"Monitor UHD Samsung 32""",4,1626.57
1835,I01835,ACER Notebook Gamer Nitro,3,4604.0
1836,I01836,"Monitor UHD Samsung 32""",4,1626.57
1837,I01837,Fone de Ouvido Profissional AKG K92,3,428.99
1838,I01838,"Monitor UHD Samsung 32""",3,1626.57
1839,I01839,SSD Crucial 1TB NVMe M.2,3,449.0
1840,I01840,Smart TV 32” Philco LED Roku TV,3,949.0
1841,I01841,Samsung Galaxy Tab S6 Lite,1,1799.01
1842,I01842,Fone de ouvido Sem Fio QCY T27,3,129.86
1843,I01843,Teclado Mecanico Fizz,1,174.9
1844,I01844,Smart TV 32” Philco LED Roku TV,2,949.0
1845,I01845,Samsung Galaxy A36,3,1979.1
1846,I01846,SSD Crucial 1TB NVMe M.2,3,449.0
1847,I01847,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1848,I01848,Smart TV 32” Philco LED Roku TV,2,949.0
1849,I01849,Carregador Turbo Tipo-C 50w,2,53.9
1850,I01850,Fone de Ouvido Profissional AKG K92,2,428.99
1851,I01851,Mouse Redragon Wireless,1,165.99
1852,I01852,Carregador Turbo USB-C 30W,1,49.9
1853,I01853,Smart TV 32” Philco LED Roku TV,4,949.0
1854,I01854,"Monitor UHD Samsung 32""",4,1626.57
1855,I01855,"Monitor UHD Samsung 32""",3,1626.57
1856,I01856,Teclado Mecanico Fizz,1,174.9
1857,I01857,Teclado Mecanico Fizz,3,174.9
1858,I01858,Samsung Galaxy Tab S6 Lite,3,1799.01
1859,I01859,Fone de Ouvido Profissional AKG K92,1,428.99
1860,I01860,Carregador Turbo USB-C 30W,1,49.9
1861,I01861,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1862,I01862,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1863,I01863,Carregador Turbo USB-C 30W,4,49.9
1864,I01864,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
1865,I01865,"Monitor UHD Samsung 32""",3,1626.57
1866,I01866,Película de Vidro 3D Galaxy A30s,3,17.9
1867,I01867,Fone de Ouvido Profissional AKG K92,3,428.99
1868,I01868,Fone de Ouvido Profissional AKG K92,1,428.99
1869,I01869,Smart TV 32” Philco LED Roku TV,3,949.0
1870,I01870,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1871,I01871,Película para iPhone 14Pro Anti impacto,4,51.8
1872,I01872,Carregador Turbo Tipo-C 50w,4,53.9
1873,I01873,Mouse Redragon Wireless,1,165.99
1874,I01874,"Monitor UHD Samsung 32""",3,1626.57
1875,I01875,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1876,I01876,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1877,I01877,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1878,I01878,Projetor EPSON Powerlite Wide Screen,2,2742.13
1879,I01879,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1880,I01880,ACER Notebook Gamer Nitro,2,4604.0
1881,I01881,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1882,I01882,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1883,I01883,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1884,I01884,SSD Crucial 1TB NVMe M.2,2,449.0
1885,I01885,Película de Vidro 3D Galaxy A30s,4,17.9
1886,I01886,ACER Notebook Gamer Nitro,1,4604.0
1887,I01887,Carregador Turbo Tipo-C 50w,3,53.9
1888,I01888,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1889,I01889,Samsung Galaxy A36,3,1979.1
1890,I01890,"Monitor UHD Samsung 32""",2,1626.57
1891,I01891,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1892,I01892,Mouse Redragon Wireless,3,165.99
1893,I01893,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1894,I01894,Mouse Redragon Wireless,3,165.99
1895,I01895,Teclado Mecanico Fizz,4,174.9
1896,I01896,Película de Vidro 3D Galaxy A30s,2,17.9
1897,I01897,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1898,I01898,ACER Notebook Gamer Nitro,2,4604.0
1899,I01899,Película de Vidro 3D Galaxy A30s,1,17.9
1900,I01900,Fone de ouvido Sem Fio QCY T27,4,129.86
1901,I01901,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1902,I01902,Samsung Galaxy Tab S6 Lite,1,1799.01
1903,I01903,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1904,I01904,Teclado Mecanico Fizz,2,174.9
1905,I01905,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1906,I01906,Fone de Ouvido Profissional AKG K92,4,428.99
1907,I01907,Projetor EPSON Powerlite Wide Screen,2,2742.13
1908,I01908,Película de Vidro 3D Galaxy A30s,2,17.9
1909,I01909,SSD Crucial 1TB NVMe M.2,2,449.0
1910,I01910,Mouse Redragon Wireless,4,165.99
1911,I01911,Fone de ouvido Sem Fio QCY T27,2,129.86
1912,I01912,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1913,I01913,Película para iPhone 14Pro Anti impacto,2,51.8
1914,I01914,Fone de ouvido Sem Fio QCY T27,4,129.86
1915,I01915,Samsung Galaxy Tab S6 Lite,4,1799.01
1916,I01916,ACER Notebook Gamer Nitro,2,4604.0
1917,I01917,Carregador Turbo Tipo-C 50w,2,53.9
1918,I01918,Mouse Redragon Wireless,3,165.99
1919,I01919,Fone de ouvido Sem Fio QCY T27,2,129.86
1920,I01920,Smart TV 32” Philco LED Roku TV,2,949.0
1921,I01921,"Monitor UHD Samsung 32""",3,1626.57
1922,I01922,Carregador Turbo USB-C 30W,3,49.9
1923,I01923,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1924,I01924,Samsung Galaxy A36,4,1979.1
1925,I01925,Carregador Turbo Tipo-C 50w,1,53.9
1926,I01926,Smart TV 32” Philco LED Roku TV,4,949.0
1927,I01927,SSD Crucial 1TB NVMe M.2,1,449.0
1928,I01928,Fone de ouvido Sem Fio QCY T27,3,129.86
1929,I01929,Carregador Turbo USB-C 30W,2,49.9
1930,I01930,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1931,I01931,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1932,I01932,"Monitor UHD Samsung 32""",4,1626.57
1933,I01933,Smart TV 32” Philco LED Roku TV,4,949.0
1934,I01934,Fone de ouvido Sem Fio QCY T27,4,129.86
1935,I01935,Carregador Turbo USB-C 30W,1,49.9
1936,I01936,Carregador Turbo Tipo-C 50w,3,53.9
1937,I01937,Carregador Turbo USB-C 30W,3,49.9
1938,I01938,Película para iPhone 14Pro Anti impacto,1,51.8
1939,I01939,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1940,I01940,Teclado Mecanico Fizz,3,174.9
1941,I01941,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1942,I01942,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1943,I01943,Película de Vidro 3D Galaxy A30s,1,17.9
1944,I01944,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1945,I01945,ACER Notebook Gamer Nitro,3,4604.0
1946,I01946,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1947,I01947,Carregador Turbo USB-C 30W,1,49.9
1948,I01948,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1949,I01949,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1950,I01950,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1951,I01951,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1952,I01952,Carregador Turbo Tipo-C 50w,1,53.9
1953,I01953,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1954,I01954,Samsung Galaxy A36,4,1979.1
1955,I01955,Fone de ouvido Sem Fio QCY T27,1,129.86
1956,I01956,"Monitor UHD Samsung 32""",4,1626.57
1957,I01957,ACER Notebook Gamer Nitro,2,4604.0
1958,I01958,Carregador Turbo USB-C 30W,2,49.9
1959,I01959,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1960,I01960,Projetor EPSON Powerlite Wide Screen,1,2742.13
1961,I01961,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1962,I01962,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1963,I01963,Carregador Turbo Tipo-C 50w,4,53.9
1964,I01964,Película para iPhone 14Pro Anti impacto,2,51.8
1965,I01965,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1966,I01966,ACER Notebook Gamer Nitro,1,4604.0
1967,I01967,Carregador Turbo USB-C 30W,1,49.9
1968,I01968,Samsung Galaxy A36,3,1979.1
1969,I01969,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1970,I01970,SSD Crucial 1TB NVMe M.2,2,449.0
1971,I01971,Carregador Turbo Tipo-C 50w,1,53.9
1972,I01972,Projetor EPSON Powerlite Wide Screen,4,2742.13
1973,I01973,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
1974,I01974,Fone de Ouvido Profissional AKG K92,3,428.99
1975,I01975,Carregador Turbo Tipo-C 50w,2,53.9
1976,I01976,Carregador Turbo USB-C 30W,2,49.9
1977,I01977,Mouse Redragon Wireless,4,165.99
1978,I01978,Smart TV 32” Philco LED Roku TV,1,949.0
1979,I01979,Smart TV 32” Philco LED Roku TV,4,949.0
1980,I01980,Fone de ouvido Sem Fio QCY T27,2,129.86
1981,I01981,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1982,I01982,"Monitor UHD Samsung 32""",2,1626.57
1983,I01983,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1984,I01984,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1985,I01985,Carregador Turbo USB-C 30W,2,49.9
1986,I01986,Fone de ouvido Sem Fio QCY T27,1,129.86
1987,I01987,Teclado Mecanico Fizz,1,174.9
1988,I01988,Película de Vidro 3D Galaxy A30s,4,17.9
1989,I01989,Fone de Ouvido Profissional AKG K92,4,428.99
1990,I01990,Teclado Mecanico Fizz,4,174.9
1991,I01991,Carregador Turbo USB-C 30W,4,49.9
1992,I01992,Samsung Galaxy Tab S6 Lite,4,1799.01
1993,I01993,Samsung Galaxy A36,1,1979.1
1994,I01994,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1995,I01995,Película para iPhone 14Pro Anti impacto,3,51.8
1996,I01996,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1997,I01997,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1998,I01998,Fone de ouvido Sem Fio QCY T27,2,129.86
1999,I01999,ACER Notebook Gamer Nitro,2,4604.0
2000,I02000,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
